participant_id;list;block;item;agent;words;clue;count;assoc;guesses;board_dist;rt;quality;difficulty;freetext
10;2;1;9;RSA-swow_variant;['parachute', 'ruler', 'horse', 'court', 'olive', 'agent', 'bar', 'jupiter', 'france', 'tube', 'yard', 'hook', 'draft', 'beijing', 'church', 'stadium'];measurement;2;[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1];['ruler', 'olive'];"[0.93791628 1.         0.0039169  0.         1.         1.
 0.         0.         0.         0.46100355 1.         0.
 0.53608034 0.03830624 0.02277668 0.        ]";50956;4;4;I didnt want to choose a place, as France was a grey word. I chose measurement as that would make ruler an easy guess, yard is also a measure so could be guessed, and related to no grey words.
10;2;1;9;other-simple_swow;['parachute', 'ruler', 'horse', 'court', 'olive', 'agent', 'bar', 'jupiter', 'france', 'tube', 'yard', 'hook', 'draft', 'beijing', 'church', 'stadium'];measurement;2;[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1];['ruler', 'yard'];"[0.01529694 0.31445312 0.01921082 0.02322388 0.01368713 0.00754166
 0.02885437 0.02775574 0.03295898 0.08514404 0.26635742 0.02105713
 0.00574493 0.02987671 0.01420593 0.02374268]";50956;4;4;I didnt want to choose a place, as France was a grey word. I chose measurement as that would make ruler an easy guess, yard is also a measure so could be guessed, and related to no grey words.
10;2;1;6;RSA-swow_variant;['leprechaun', 'poison', 'angel', 'strike', 'beat', 'tag', 'grace', 'car', 'marble', 'whale', 'berry', 'washer', 'fire', 'spine', 'dog', 'button'];fight;2;[1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1];['strike', 'beat'];"[0.50145941 0.02518746 0.01439283 1.         1.         0.17039907
 0.84449701 0.00728448 0.64273313 0.04407176 0.36312969 0.97434704
 0.23236123 0.00603895 0.16818479 0.00591314]";42063;3;4;Beat and strike can both be used to describe physical attacks, I chose the word fight instead of inure/harm so that the grey word poison would not be assumed
10;2;1;6;other-simple_swow;['leprechaun', 'poison', 'angel', 'strike', 'beat', 'tag', 'grace', 'car', 'marble', 'whale', 'berry', 'washer', 'fire', 'spine', 'dog', 'button'];fight;2;[1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1];['beat', 'strike'];"[0.00492096 0.04168701 0.010849   0.17907715 0.18188477 0.0196228
 0.01812744 0.0146637  0.01599121 0.03329468 0.00219154 0.01205444
 0.04708862 0.03356934 0.02679443 0.02001953]";42063;3;4;Beat and strike can both be used to describe physical attacks, I chose the word fight instead of inure/harm so that the grey word poison would not be assumed
10;2;1;5;RSA-swow_variant;['pound', 'date', 'pumpkin', 'bond', 'square', 'spy', 'force', 'europe', 'flute', 'pitch', 'india', 'dinosaur', 'track', 'cliff', 'phoenix', 'bugle'];atomic;1;[0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0];['phoenix'];[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.];135022;3;6;I struggled to find a one word clue to link up any more than one on this without risking a grey word be picked
10;2;1;5;other-simple_swow;['pound', 'date', 'pumpkin', 'bond', 'square', 'spy', 'force', 'europe', 'flute', 'pitch', 'india', 'dinosaur', 'track', 'cliff', 'phoenix', 'bugle'];atomic;1;[0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0];['force'];"[0.06896973 0.02217102 0.02087402 0.07940674 0.01318359 0.03083801
 0.11462402 0.02859497 0.01843262 0.02270508 0.02471924 0.0475769
 0.01335907 0.03146362 0.01423645 0.02603149]";135022;3;6;I struggled to find a one word clue to link up any more than one on this without risking a grey word be picked
10;2;1;7;RSA-swow_variant;['vet', 'bank', 'face', 'battery', 'rose', 'pin', 'net', 'ham', 'octopus', 'king', 'shot', 'soldier', 'bottle', 'kid', 'skyscraper', 'mercury'];element;1;[1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0];['mercury'];"[0.30537367 0.00910665 0.         0.84901282 0.21267655 0.07280299
 0.03305236 0.45257269 0.01029829 0.82521763 0.67548481 0.84951456
 0.08083089 0.00176865 0.62228745 1.        ]";77239;3;5;I again struggled to link any words to get a 2 clue count
10;2;1;7;other-simple_swow;['vet', 'bank', 'face', 'battery', 'rose', 'pin', 'net', 'ham', 'octopus', 'king', 'shot', 'soldier', 'bottle', 'kid', 'skyscraper', 'mercury'];element;1;[1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0];['mercury'];"[0.01638794 0.01965332 0.01431274 0.07623291 0.03019714 0.01820374
 0.02105713 0.01318359 0.03399658 0.01229095 0.03497314 0.03123474
 0.02856445 0.02093506 0.03120422 0.28320312]";77239;3;5;I again struggled to link any words to get a 2 clue count
10;2;1;8;RSA-swow_variant;['australia', 'mine', 'pass', 'horseshoe', 'lion', 'block', 'millionaire', 'opera', 'embassy', 'greece', 'tap', 'fish', 'mug', 'novel', 'park', 'bug'];gathering;2;[0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0];['fish'];[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.];70203;5;6;'Gathering' as the two words are places where large amounts of people gather
10;2;1;8;other-simple_swow;['australia', 'mine', 'pass', 'horseshoe', 'lion', 'block', 'millionaire', 'opera', 'embassy', 'greece', 'tap', 'fish', 'mug', 'novel', 'park', 'bug'];gathering;2;[0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0];['park', 'horseshoe'];"[0.02536011 0.01277161 0.00733566 0.03240967 0.01945496 0.0196228
 0.00875092 0.0198822  0.01730347 0.02154541 0.01048279 0.01120758
 0.0222168  0.01351929 0.07629395 0.01197052]";70203;5;6;'Gathering' as the two words are places where large amounts of people gather
11;2;1;6;RSA-swow_variant;['leprechaun', 'poison', 'angel', 'strike', 'beat', 'tag', 'grace', 'car', 'marble', 'whale', 'berry', 'washer', 'fire', 'spine', 'dog', 'button'];hit;2;[1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1];['strike', 'beat'];"[8.69269436e-04 1.67731207e-01 9.38445645e-01 1.00000000e+00
 1.00000000e+00 8.80443957e-01 5.71324187e-02 1.74987717e-01
 2.39364048e-04 1.62553384e-01 4.78299759e-01 1.26888141e-01
 3.04874208e-03 1.69457148e-01 6.63920279e-03 8.33264044e-01]";35295;3;4;
11;2;1;6;other-simple_swow;['leprechaun', 'poison', 'angel', 'strike', 'beat', 'tag', 'grace', 'car', 'marble', 'whale', 'berry', 'washer', 'fire', 'spine', 'dog', 'button'];hit;2;[1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1];['strike', 'beat'];"[0.00664139 0.02987671 0.01480103 0.33032227 0.18811035 0.07312012
 0.00666046 0.04541016 0.03013611 0.03018188 0.01233673 0.0267334
 0.04336548 0.04019165 0.02038574 0.08270264]";35295;3;4;
11;2;1;5;RSA-swow_variant;['pound', 'date', 'pumpkin', 'bond', 'square', 'spy', 'force', 'europe', 'flute', 'pitch', 'india', 'dinosaur', 'track', 'cliff', 'phoenix', 'bugle'];money;2;[0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0];['track'];[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.];34266;5;4;
11;2;1;5;other-simple_swow;['pound', 'date', 'pumpkin', 'bond', 'square', 'spy', 'force', 'europe', 'flute', 'pitch', 'india', 'dinosaur', 'track', 'cliff', 'phoenix', 'bugle'];money;2;[0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0];['pound', 'bond'];"[0.21411133 0.03781128 0.01855469 0.1541748  0.02960205 0.01705933
 0.03372192 0.090271   0.02287292 0.03610229 0.01780701 0.01086426
 0.01589966 0.02174377 0.00815582 0.00569153]";34266;5;4;
11;2;1;9;RSA-swow_variant;['parachute', 'ruler', 'horse', 'court', 'olive', 'agent', 'bar', 'jupiter', 'france', 'tube', 'yard', 'hook', 'draft', 'beijing', 'church', 'stadium'];measure;2;[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1];['ruler', 'yard'];"[3.43823821e-01 1.00000000e+00 6.19827783e-01 5.26353222e-01
 1.09222993e-03 9.48817598e-01 7.58566385e-01 6.22317051e-04
 1.90479819e-01 2.41306612e-04 1.00000000e+00 1.42447103e-01
 2.17633163e-01 1.35131703e-02 8.24887602e-02 1.54093322e-01]";26338;4;4;
11;2;1;9;other-simple_swow;['parachute', 'ruler', 'horse', 'court', 'olive', 'agent', 'bar', 'jupiter', 'france', 'tube', 'yard', 'hook', 'draft', 'beijing', 'church', 'stadium'];measure;2;[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1];['ruler', 'yard'];"[0.01290131 0.27416992 0.01620483 0.02697754 0.01635742 0.00617981
 0.03887939 0.01100159 0.01625061 0.04327393 0.22717285 0.01934814
 0.03042603 0.04013062 0.00681305 0.0087738 ]";26338;4;4;
11;2;1;7;RSA-swow_variant;['vet', 'bank', 'face', 'battery', 'rose', 'pin', 'net', 'ham', 'octopus', 'king', 'shot', 'soldier', 'bottle', 'kid', 'skyscraper', 'mercury'];metal;2;[1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0];['vet'];[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.];41742;5;3;
11;2;1;7;other-simple_swow;['vet', 'bank', 'face', 'battery', 'rose', 'pin', 'net', 'ham', 'octopus', 'king', 'shot', 'soldier', 'bottle', 'kid', 'skyscraper', 'mercury'];metal;2;[1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0];['mercury', 'soldier'];"[0.00795746 0.02058411 0.01852417 0.07281494 0.01187134 0.05258179
 0.01055145 0.0181427  0.01811218 0.01980591 0.03430176 0.09313965
 0.04464722 0.01373291 0.07354736 0.20300293]";41742;5;3;
11;2;1;8;RSA-swow_variant;['australia', 'mine', 'pass', 'horseshoe', 'lion', 'block', 'millionaire', 'opera', 'embassy', 'greece', 'tap', 'fish', 'mug', 'novel', 'park', 'bug'];touch;2;[0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0];['opera'];[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.];34974;6;6;
11;2;1;8;other-simple_swow;['australia', 'mine', 'pass', 'horseshoe', 'lion', 'block', 'millionaire', 'opera', 'embassy', 'greece', 'tap', 'fish', 'mug', 'novel', 'park', 'bug'];touch;2;[0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0];['tap', 'mine'];"[0.00918579 0.04547119 0.01583862 0.00848389 0.01371002 0.0171051
 0.00429153 0.01878357 0.00564957 0.00511551 0.14550781 0.03042603
 0.0158844  0.01655579 0.00665665 0.02017212]";34974;6;6;
12;2;1;9;RSA-swow_variant;['parachute', 'ruler', 'horse', 'court', 'olive', 'agent', 'bar', 'jupiter', 'france', 'tube', 'yard', 'hook', 'draft', 'beijing', 'church', 'stadium'];measure;2;[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1];['ruler', 'yard'];"[0.27652438 1.         0.53586413 0.25292063 0.15871919 0.46654775
 0.26476647 0.05926689 0.43580886 0.1100922  1.         0.83728613
 0.10397457 0.00153255 0.40136422 0.09533201]";37303;4;3;
12;2;1;9;other-simple_swow;['parachute', 'ruler', 'horse', 'court', 'olive', 'agent', 'bar', 'jupiter', 'france', 'tube', 'yard', 'hook', 'draft', 'beijing', 'church', 'stadium'];measure;2;[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1];['ruler', 'yard'];"[0.01290131 0.27416992 0.01620483 0.02697754 0.01635742 0.00617981
 0.03887939 0.01100159 0.01625061 0.04327393 0.22717285 0.01934814
 0.03042603 0.04013062 0.00681305 0.0087738 ]";37303;4;3;
12;2;1;7;RSA-swow_variant;['vet', 'bank', 'face', 'battery', 'rose', 'pin', 'net', 'ham', 'octopus', 'king', 'shot', 'soldier', 'bottle', 'kid', 'skyscraper', 'mercury'];vase;2;[1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0];['rose', 'bottle'];"[3.63402029e-02 3.49755500e-02 1.47344613e-01 8.97486764e-01
 1.00000000e+00 6.35435489e-01 2.17952768e-01 3.41163240e-04
 4.91995300e-01 6.29155558e-01 1.00832691e-02 2.57767782e-03
 1.00000000e+00 9.35039992e-04 4.51384238e-01 4.43992368e-01]";85940;7;7;tried to find a word that might cover two reds in different ways
12;2;1;7;other-simple_swow;['vet', 'bank', 'face', 'battery', 'rose', 'pin', 'net', 'ham', 'octopus', 'king', 'shot', 'soldier', 'bottle', 'kid', 'skyscraper', 'mercury'];vase;2;[1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0];['rose', 'bottle'];"[0.00476074 0.04812622 0.04098511 0.02656555 0.28442383 0.05099487
 0.0125351  0.04147339 0.02137756 0.03530884 0.02770996 0.00661087
 0.24243164 0.0176239  0.04125977 0.03967285]";85940;7;7;tried to find a word that might cover two reds in different ways
12;2;1;8;RSA-swow_variant;['australia', 'mine', 'pass', 'horseshoe', 'lion', 'block', 'millionaire', 'opera', 'embassy', 'greece', 'tap', 'fish', 'mug', 'novel', 'park', 'bug'];sydney;2;[0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0];['mine'];[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.];92371;3;4;
12;2;1;8;other-simple_swow;['australia', 'mine', 'pass', 'horseshoe', 'lion', 'block', 'millionaire', 'opera', 'embassy', 'greece', 'tap', 'fish', 'mug', 'novel', 'park', 'bug'];sydney;2;[0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0];['australia', 'mine'];"[1.1920929e-07 1.1920929e-07 1.1920929e-07 1.1920929e-07 1.1920929e-07
 1.1920929e-07 1.1920929e-07 1.1920929e-07 1.1920929e-07 1.1920929e-07
 1.1920929e-07 1.1920929e-07 1.1920929e-07 1.1920929e-07 1.1920929e-07
 1.1920929e-07]";92371;3;4;
12;2;1;6;RSA-swow_variant;['leprechaun', 'poison', 'angel', 'strike', 'beat', 'tag', 'grace', 'car', 'marble', 'whale', 'berry', 'washer', 'fire', 'spine', 'dog', 'button'];hit;2;[1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1];['strike', 'beat'];"[9.39113597e-01 4.96355169e-02 2.77412170e-02 1.00000000e+00
 1.00000000e+00 1.00000000e+00 9.11207857e-04 6.67561000e-01
 4.91001822e-01 2.71615875e-01 5.44446694e-02 0.00000000e+00
 4.88242888e-01 1.21494381e-03 8.51726233e-03 0.00000000e+00]";19080;1;1;
12;2;1;6;other-simple_swow;['leprechaun', 'poison', 'angel', 'strike', 'beat', 'tag', 'grace', 'car', 'marble', 'whale', 'berry', 'washer', 'fire', 'spine', 'dog', 'button'];hit;2;[1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1];['strike', 'beat'];"[0.00664139 0.02987671 0.01480103 0.33032227 0.18811035 0.07312012
 0.00666046 0.04541016 0.03013611 0.03018188 0.01233673 0.0267334
 0.04336548 0.04019165 0.02038574 0.08270264]";19080;1;1;
12;2;1;5;RSA-swow_variant;['pound', 'date', 'pumpkin', 'bond', 'square', 'spy', 'force', 'europe', 'flute', 'pitch', 'india', 'dinosaur', 'track', 'cliff', 'phoenix', 'bugle'];strike;2;[0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0];['dinosaur'];[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.];49872;6;5;
12;2;1;5;other-simple_swow;['pound', 'date', 'pumpkin', 'bond', 'square', 'spy', 'force', 'europe', 'flute', 'pitch', 'india', 'dinosaur', 'track', 'cliff', 'phoenix', 'bugle'];strike;2;[0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0];['pound', 'force'];"[0.14050293 0.00504303 0.01343536 0.04678345 0.0211792  0.02049255
 0.11743164 0.02296448 0.0355835  0.10791016 0.01043701 0.01568604
 0.04067993 0.01181793 0.02061462 0.02848816]";49872;6;5;
13;2;1;9;RSA-swow_variant;['parachute', 'ruler', 'horse', 'court', 'olive', 'agent', 'bar', 'jupiter', 'france', 'tube', 'yard', 'hook', 'draft', 'beijing', 'church', 'stadium'];measure;2;[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1];['ruler', 'yard'];"[8.07060631e-01 1.00000000e+00 9.18385854e-01 1.46867679e-01
 6.59210559e-02 7.76341973e-02 1.51137308e-04 6.76213507e-01
 1.85898889e-02 1.97989874e-01 1.00000000e+00 1.58694174e-03
 8.95992342e-02 1.00000000e+00 0.00000000e+00 0.00000000e+00]";32743;3;2;you use a ruler to measure lengths and a yard is also a unit of measurement 
13;2;1;9;other-simple_swow;['parachute', 'ruler', 'horse', 'court', 'olive', 'agent', 'bar', 'jupiter', 'france', 'tube', 'yard', 'hook', 'draft', 'beijing', 'church', 'stadium'];measure;2;[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1];['ruler', 'yard'];"[0.01290131 0.27416992 0.01620483 0.02697754 0.01635742 0.00617981
 0.03887939 0.01100159 0.01625061 0.04327393 0.22717285 0.01934814
 0.03042603 0.04013062 0.00681305 0.0087738 ]";32743;3;2;you use a ruler to measure lengths and a yard is also a unit of measurement 
13;2;1;5;RSA-swow_variant;['pound', 'date', 'pumpkin', 'bond', 'square', 'spy', 'force', 'europe', 'flute', 'pitch', 'india', 'dinosaur', 'track', 'cliff', 'phoenix', 'bugle'];heavy;2;[0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0];['force'];[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.];99570;5;7;I could not think of any strong clues to relate a lot of the words
13;2;1;5;other-simple_swow;['pound', 'date', 'pumpkin', 'bond', 'square', 'spy', 'force', 'europe', 'flute', 'pitch', 'india', 'dinosaur', 'track', 'cliff', 'phoenix', 'bugle'];heavy;2;[0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0];['pound', 'force'];"[0.1616211  0.0087204  0.03741455 0.01488495 0.01899719 0.004673
 0.11230469 0.01463318 0.00828552 0.02923584 0.02529907 0.07592773
 0.0329895  0.05145264 0.02497864 0.00919342]";99570;5;7;I could not think of any strong clues to relate a lot of the words
13;2;1;6;RSA-swow_variant;['leprechaun', 'poison', 'angel', 'strike', 'beat', 'tag', 'grace', 'car', 'marble', 'whale', 'berry', 'washer', 'fire', 'spine', 'dog', 'button'];hit;2;[1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1];['strike', 'beat'];"[7.40603285e-01 1.14945252e-01 9.34407244e-04 1.00000000e+00
 1.00000000e+00 5.36810381e-01 0.00000000e+00 0.00000000e+00
 9.97473152e-01 3.32741103e-01 1.23947147e-01 9.85246894e-01
 1.66087597e-01 0.00000000e+00 0.00000000e+00 1.21078122e-03]";24071;2;1;
13;2;1;6;other-simple_swow;['leprechaun', 'poison', 'angel', 'strike', 'beat', 'tag', 'grace', 'car', 'marble', 'whale', 'berry', 'washer', 'fire', 'spine', 'dog', 'button'];hit;2;[1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1];['strike', 'beat'];"[0.00664139 0.02987671 0.01480103 0.33032227 0.18811035 0.07312012
 0.00666046 0.04541016 0.03013611 0.03018188 0.01233673 0.0267334
 0.04336548 0.04019165 0.02038574 0.08270264]";24071;2;1;
13;2;1;7;RSA-swow_variant;['vet', 'bank', 'face', 'battery', 'rose', 'pin', 'net', 'ham', 'octopus', 'king', 'shot', 'soldier', 'bottle', 'kid', 'skyscraper', 'mercury'];electricity;2;[1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0];['battery'];[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.];103236;5;6;
13;2;1;7;other-simple_swow;['vet', 'bank', 'face', 'battery', 'rose', 'pin', 'net', 'ham', 'octopus', 'king', 'shot', 'soldier', 'bottle', 'kid', 'skyscraper', 'mercury'];electricity;2;[1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0];['battery', 'mercury'];"[0.00717163 0.03677368 0.00595856 0.32080078 0.02636719 0.01296234
 0.04187012 0.01423645 0.03140259 0.01313782 0.01028442 0.00818634
 0.02732849 0.03128052 0.02879333 0.10888672]";103236;5;6;
13;2;1;8;RSA-swow_variant;['australia', 'mine', 'pass', 'horseshoe', 'lion', 'block', 'millionaire', 'opera', 'embassy', 'greece', 'tap', 'fish', 'mug', 'novel', 'park', 'bug'];surveillance;2;[0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0];['horseshoe'];[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.];103461;5;7;
13;2;1;8;other-simple_swow;['australia', 'mine', 'pass', 'horseshoe', 'lion', 'block', 'millionaire', 'opera', 'embassy', 'greece', 'tap', 'fish', 'mug', 'novel', 'park', 'bug'];surveillance;2;[0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0];['embassy', 'bug'];"[0.00703812 0.01029205 0.01315308 0.00755692 0.00640488 0.02919006
 0.00817108 0.04891968 0.0880127  0.01210785 0.01476288 0.01324463
 0.02154541 0.01757812 0.01860046 0.06970215]";103461;5;7;
14;2;1;8;RSA-swow_variant;['australia', 'mine', 'pass', 'horseshoe', 'lion', 'block', 'millionaire', 'opera', 'embassy', 'greece', 'tap', 'fish', 'mug', 'novel', 'park', 'bug'];building;2;[0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0];['embassy'];[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.];51697;4;6;
14;2;1;8;other-simple_swow;['australia', 'mine', 'pass', 'horseshoe', 'lion', 'block', 'millionaire', 'opera', 'embassy', 'greece', 'tap', 'fish', 'mug', 'novel', 'park', 'bug'];building;2;[0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0];['block', 'embassy'];"[0.00965881 0.03341675 0.03781128 0.02197266 0.00953674 0.23242188
 0.02586365 0.02203369 0.07086182 0.03076172 0.01030731 0.00333023
 0.01551819 0.02342224 0.05599976 0.01111603]";51697;4;6;
14;2;1;6;RSA-swow_variant;['leprechaun', 'poison', 'angel', 'strike', 'beat', 'tag', 'grace', 'car', 'marble', 'whale', 'berry', 'washer', 'fire', 'spine', 'dog', 'button'];hit;2;[1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1];['strike', 'beat'];"[9.49032063e-02 9.44948578e-01 5.24198427e-01 1.00000000e+00
 1.00000000e+00 2.57612422e-02 0.00000000e+00 4.20624118e-01
 3.64526618e-01 1.33847550e-02 6.66414600e-01 2.53844021e-01
 2.52066949e-04 3.14806413e-01 2.50806614e-03 3.73827889e-01]";25959;2;2;
14;2;1;6;other-simple_swow;['leprechaun', 'poison', 'angel', 'strike', 'beat', 'tag', 'grace', 'car', 'marble', 'whale', 'berry', 'washer', 'fire', 'spine', 'dog', 'button'];hit;2;[1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1];['strike', 'beat'];"[0.00664139 0.02987671 0.01480103 0.33032227 0.18811035 0.07312012
 0.00666046 0.04541016 0.03013611 0.03018188 0.01233673 0.0267334
 0.04336548 0.04019165 0.02038574 0.08270264]";25959;2;2;
14;2;1;9;RSA-swow_variant;['parachute', 'ruler', 'horse', 'court', 'olive', 'agent', 'bar', 'jupiter', 'france', 'tube', 'yard', 'hook', 'draft', 'beijing', 'church', 'stadium'];large;2;[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1];['yard'];[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.];41235;3;2;
14;2;1;9;other-simple_swow;['parachute', 'ruler', 'horse', 'court', 'olive', 'agent', 'bar', 'jupiter', 'france', 'tube', 'yard', 'hook', 'draft', 'beijing', 'church', 'stadium'];large;2;[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1];['jupiter', 'olive'];"[0.02958679 0.06323242 0.04016113 0.01782227 0.08959961 0.01239014
 0.01044464 0.13452148 0.03411865 0.02864075 0.04174805 0.01417542
 0.02131653 0.06121826 0.02307129 0.06976318]";41235;3;2;
14;2;1;5;RSA-swow_variant;['pound', 'date', 'pumpkin', 'bond', 'square', 'spy', 'force', 'europe', 'flute', 'pitch', 'india', 'dinosaur', 'track', 'cliff', 'phoenix', 'bugle'];england;2;[0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0];['pound', 'europe'];"[1.         0.16200028 0.35651638 0.02495313 0.05823655 0.21909172
 0.24162881 1.         0.22052624 0.01474789 0.82308825 0.88431967
 0.50254816 0.05868955 0.09305515 0.34059822]";24363;2;1;
14;2;1;5;other-simple_swow;['pound', 'date', 'pumpkin', 'bond', 'square', 'spy', 'force', 'europe', 'flute', 'pitch', 'india', 'dinosaur', 'track', 'cliff', 'phoenix', 'bugle'];england;2;[0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0];['europe', 'pound'];"[0.18481445 0.01580811 0.0287323  0.0111084  0.06604004 0.01795959
 0.03314209 0.32250977 0.0139389  0.03015137 0.11224365 0.03320312
 0.01104736 0.01963806 0.03585815 0.03582764]";24363;2;1;
14;2;1;7;RSA-swow_variant;['vet', 'bank', 'face', 'battery', 'rose', 'pin', 'net', 'ham', 'octopus', 'king', 'shot', 'soldier', 'bottle', 'kid', 'skyscraper', 'mercury'];red;3;[1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0];['rose'];[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.];26009;3;2;
14;2;1;7;other-simple_swow;['vet', 'bank', 'face', 'battery', 'rose', 'pin', 'net', 'ham', 'octopus', 'king', 'shot', 'soldier', 'bottle', 'kid', 'skyscraper', 'mercury'];red;3;[1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0];['rose', 'mercury', 'pin'];"[0.01759338 0.00970459 0.03585815 0.01881409 0.24169922 0.05212402
 0.02101135 0.04846191 0.0345459  0.04586792 0.02493286 0.0168457
 0.02844238 0.01468658 0.02500916 0.06237793]";26009;3;2;
