participant_id;list;block;item;agent;words;clue;count;assoc;guesses;board_dist;rt;quality;difficulty;freetext
10;2;2;10;other-GPT-weighted;['helicopter', 'germany', 'belt', 'cricket', 'lemon', 'match', 'whip', 'deck', 'back', 'cold', 'pants', 'cook', 'engine', 'jack', 'swing', 'comic'];tournament;5;[0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1];['cricket', 'match', 'cook', 'swing', 'engine'];[];66881;6;6;It seemed like too high a word count for them all to match the clue
10;2;2;19;RSA-openai;['disease', 'sink', 'stick', 'piano', 'boot', 'casino', 'port', 'part', 'play', 'mole', 'lock', 'knight', 'hand', 'america', 'orange', 'teacher'];poker;3;[1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0];['casino', 'play', 'stick'];[];19760;2;2;
10;2;2;14;other-GPT-weighted;['gas', 'slug', 'glove', 'jet', 'ninja', 'crane', 'concert', 'cotton', 'circle', 'fence', 'charge', 'sound', 'iron', 'laser', 'pupil', 'aztec'];nearly;4;[1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1];['charge', 'sound', 'slug', 'gas'];[];110644;7;7;None of the words seemed to be a good fit for the clue
10;2;2;17;RSA-openai;['luck', 'witch', 'press', 'heart', 'oil', 'scale', 'slip', 'mint', 'lead', 'bat', 'arm', 'pirate', 'calf', 'pool', 'center', 'mammoth'];headline;2;[0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0];['press', 'center'];[];19778;4;4;Sure of my first guess, not sure of the second
10;2;2;12;other-GPT-weighted;['spell', 'thumb', 'pistol', 'giant', 'paper', 'snow', 'lawyer', 'shark', 'paste', 'ship', 'maple', 'penguin', 'contract', 'staff', 'theater', 'cell'];gigantic;4;[1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1];['giant', 'ship', 'theater', 'cell'];[];32438;6;6;sure of the first answer, less sure of the other three
10;2;2;18;RSA-openai;['chick', 'compound', 'ice', 'knife', 'foot', 'pit', 'hood', 'day', 'ray', 'trunk', 'microscope', 'sub', 'code', 'crash', 'gold', 'scientist'];coop;2;[1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0];['chick', 'pit'];[];32473;5;6;sure of my first, not sure of my second answer
10;2;2;11;other-GPT-weighted;['string', 'wall', 'mouse', 'diamond', 'grass', 'telescope', 'roulette', 'shoe', 'chocolate', 'conductor', 'doctor', 'cap', 'litter', 'atlantis', 'bill', 'platypus'];tool;3;[1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1];['telescope', 'string', 'cap'];[];30903;4;4;not sure of my last answer
10;2;2;16;RSA-openai;['march', 'tick', 'mouth', 'superhero', 'cross', 'ring', 'limousine', 'point', 'czech', 'olympus', 'canada', 'ketchup', 'tooth', 'alien', 'fair', 'copper'];coordinate;2;[1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1];['march', 'point'];[];18240;4;4;
10;2;2;13;other-GPT-weighted;['scorpion', 'field', 'london', 'tablet', 'drill', 'trip', 'alps', 'antarctica', 'undertaker', 'rome', 'soul', 'dance', 'england', 'row', 'genius', 'dwarf'];one;3;[1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1];['london', 'rome', 'england'];[];42591;7;7;I chose places, since there are only 'one' of them
10;2;2;15;RSA-openai;['bell', 'tower', 'organ', 'switch', 'hawk', 'suit', 'rabbit', 'cast', 'mail', 'cycle', 'fighter', 'star', 'bed', 'cat', 'duck', 'revolution'];rug;2;[0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1];['bed', 'organ'];[];36266;7;7;I chose other items of furniture, unsure what the clue related to
11;2;1;6;-;['leprechaun', 'poison', 'angel', 'strike', 'beat', 'tag', 'grace', 'car', 'marble', 'whale', 'berry', 'washer', 'fire', 'spine', 'dog', 'button'];hit;2;[1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1];[];[];35295;3;4;
11;2;1;5;-;['pound', 'date', 'pumpkin', 'bond', 'square', 'spy', 'force', 'europe', 'flute', 'pitch', 'india', 'dinosaur', 'track', 'cliff', 'phoenix', 'bugle'];money;2;[0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0];[];[];34266;5;4;
11;2;1;9;-;['parachute', 'ruler', 'horse', 'court', 'olive', 'agent', 'bar', 'jupiter', 'france', 'tube', 'yard', 'hook', 'draft', 'beijing', 'church', 'stadium'];measure;2;[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1];[];[];26338;4;4;
11;2;1;7;-;['vet', 'bank', 'face', 'battery', 'rose', 'pin', 'net', 'ham', 'octopus', 'king', 'shot', 'soldier', 'bottle', 'kid', 'skyscraper', 'mercury'];metal;2;[1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0];[];[];41742;5;3;
11;2;1;8;-;['australia', 'mine', 'pass', 'horseshoe', 'lion', 'block', 'millionaire', 'opera', 'embassy', 'greece', 'tap', 'fish', 'mug', 'novel', 'park', 'bug'];touch;2;[0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0];[];[];34974;6;6;
11;2;2;10;other-GPT-weighted;['helicopter', 'germany', 'belt', 'cricket', 'lemon', 'match', 'whip', 'deck', 'back', 'cold', 'pants', 'cook', 'engine', 'jack', 'swing', 'comic'];tournament;5;[0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1];['cricket', 'germany', 'match', 'swing', 'belt'];[];84727;4;5;
11;2;2;17;RSA-openai;['luck', 'witch', 'press', 'heart', 'oil', 'scale', 'slip', 'mint', 'lead', 'bat', 'arm', 'pirate', 'calf', 'pool', 'center', 'mammoth'];headline;2;[0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0];['center', 'lead'];[];34106;6;4;
11;2;2;14;other-GPT-weighted;['gas', 'slug', 'glove', 'jet', 'ninja', 'crane', 'concert', 'cotton', 'circle', 'fence', 'charge', 'sound', 'iron', 'laser', 'pupil', 'aztec'];nearly;4;[1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1];['gas', 'iron', 'sound', 'jet'];[];85611;7;7;
11;2;2;15;RSA-openai;['bell', 'tower', 'organ', 'switch', 'hawk', 'suit', 'rabbit', 'cast', 'mail', 'cycle', 'fighter', 'star', 'bed', 'cat', 'duck', 'revolution'];rug;2;[0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1];['bed', 'cat'];[];25965;6;6;
11;2;2;13;other-GPT-weighted;['scorpion', 'field', 'london', 'tablet', 'drill', 'trip', 'alps', 'antarctica', 'undertaker', 'rome', 'soul', 'dance', 'england', 'row', 'genius', 'dwarf'];one;3;[1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1];['london', 'england', 'antarctica'];[];55244;7;6;
11;2;2;16;RSA-openai;['march', 'tick', 'mouth', 'superhero', 'cross', 'ring', 'limousine', 'point', 'czech', 'olympus', 'canada', 'ketchup', 'tooth', 'alien', 'fair', 'copper'];coordinate;2;[1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1];['cross', 'point'];[];33167;5;5;
11;2;2;11;other-GPT-weighted;['string', 'wall', 'mouse', 'diamond', 'grass', 'telescope', 'roulette', 'shoe', 'chocolate', 'conductor', 'doctor', 'cap', 'litter', 'atlantis', 'bill', 'platypus'];tool;3;[1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1];['telescope', 'mouse', 'string'];[];37382;4;4;
11;2;2;19;RSA-openai;['disease', 'sink', 'stick', 'piano', 'boot', 'casino', 'port', 'part', 'play', 'mole', 'lock', 'knight', 'hand', 'america', 'orange', 'teacher'];poker;3;[1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0];['play', 'casino', 'hand'];[];27666;3;3;
11;2;2;12;other-GPT-weighted;['spell', 'thumb', 'pistol', 'giant', 'paper', 'snow', 'lawyer', 'shark', 'paste', 'ship', 'maple', 'penguin', 'contract', 'staff', 'theater', 'cell'];gigantic;4;[1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1];['giant', 'ship', 'shark', 'maple'];[];41848;4;5;
11;2;2;18;RSA-openai;['chick', 'compound', 'ice', 'knife', 'foot', 'pit', 'hood', 'day', 'ray', 'trunk', 'microscope', 'sub', 'code', 'crash', 'gold', 'scientist'];coop;2;[1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0];['chick', 'compound'];[];30514;6;4;
12;2;1;9;-;['parachute', 'ruler', 'horse', 'court', 'olive', 'agent', 'bar', 'jupiter', 'france', 'tube', 'yard', 'hook', 'draft', 'beijing', 'church', 'stadium'];measure;2;[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1];[];[];37303;4;3;
12;2;1;7;-;['vet', 'bank', 'face', 'battery', 'rose', 'pin', 'net', 'ham', 'octopus', 'king', 'shot', 'soldier', 'bottle', 'kid', 'skyscraper', 'mercury'];vase;2;[1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0];[];[];85940;7;7;tried to find a word that might cover two reds in different ways
12;2;1;8;-;['australia', 'mine', 'pass', 'horseshoe', 'lion', 'block', 'millionaire', 'opera', 'embassy', 'greece', 'tap', 'fish', 'mug', 'novel', 'park', 'bug'];sydney;2;[0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0];[];[];92371;3;4;
12;2;1;6;-;['leprechaun', 'poison', 'angel', 'strike', 'beat', 'tag', 'grace', 'car', 'marble', 'whale', 'berry', 'washer', 'fire', 'spine', 'dog', 'button'];hit;2;[1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1];[];[];19080;1;1;
12;2;1;5;-;['pound', 'date', 'pumpkin', 'bond', 'square', 'spy', 'force', 'europe', 'flute', 'pitch', 'india', 'dinosaur', 'track', 'cliff', 'phoenix', 'bugle'];strike;2;[0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0];[];[];49872;6;5;
12;2;2;12;other-GPT-weighted;['spell', 'thumb', 'pistol', 'giant', 'paper', 'snow', 'lawyer', 'shark', 'paste', 'ship', 'maple', 'penguin', 'contract', 'staff', 'theater', 'cell'];gigantic;4;[1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1];['giant', 'ship', 'theater', 'maple'];[];42683;3;2;I selected the largest 4 items
12;2;2;15;RSA-openai;['bell', 'tower', 'organ', 'switch', 'hawk', 'suit', 'rabbit', 'cast', 'mail', 'cycle', 'fighter', 'star', 'bed', 'cat', 'duck', 'revolution'];rug;2;[0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1];['bed', 'cat'];[];55148;5;5;
12;2;2;13;other-GPT-weighted;['scorpion', 'field', 'london', 'tablet', 'drill', 'trip', 'alps', 'antarctica', 'undertaker', 'rome', 'soul', 'dance', 'england', 'row', 'genius', 'dwarf'];one;3;[1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1];['antarctica', 'soul', 'drill'];[];61057;4;3;
12;2;2;18;RSA-openai;['chick', 'compound', 'ice', 'knife', 'foot', 'pit', 'hood', 'day', 'ray', 'trunk', 'microscope', 'sub', 'code', 'crash', 'gold', 'scientist'];coop;2;[1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0];['chick', 'compound'];[];22399;1;1;
12;2;2;11;other-GPT-weighted;['string', 'wall', 'mouse', 'diamond', 'grass', 'telescope', 'roulette', 'shoe', 'chocolate', 'conductor', 'doctor', 'cap', 'litter', 'atlantis', 'bill', 'platypus'];tool;3;[1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1];['wall', 'diamond', 'string'];[];64577;4;3;
12;2;2;19;RSA-openai;['disease', 'sink', 'stick', 'piano', 'boot', 'casino', 'port', 'part', 'play', 'mole', 'lock', 'knight', 'hand', 'america', 'orange', 'teacher'];poker;3;[1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0];['casino', 'stick', 'hand'];[];35162;2;1;
12;2;2;14;other-GPT-weighted;['gas', 'slug', 'glove', 'jet', 'ninja', 'crane', 'concert', 'cotton', 'circle', 'fence', 'charge', 'sound', 'iron', 'laser', 'pupil', 'aztec'];nearly;4;[1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1];['circle', 'jet', 'crane', 'ninja'];[];86309;7;7;tried to think of anyway the key word might relate to any of the other words.
12;2;2;17;RSA-openai;['luck', 'witch', 'press', 'heart', 'oil', 'scale', 'slip', 'mint', 'lead', 'bat', 'arm', 'pirate', 'calf', 'pool', 'center', 'mammoth'];headline;2;[0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0];['press', 'lead'];[];17867;2;1;
12;2;2;10;other-GPT-weighted;['helicopter', 'germany', 'belt', 'cricket', 'lemon', 'match', 'whip', 'deck', 'back', 'cold', 'pants', 'cook', 'engine', 'jack', 'swing', 'comic'];tournament;5;[0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1];['match', 'cricket', 'deck', 'germany', 'pants'];[];74620;4;4;
12;2;2;16;RSA-openai;['march', 'tick', 'mouth', 'superhero', 'cross', 'ring', 'limousine', 'point', 'czech', 'olympus', 'canada', 'ketchup', 'tooth', 'alien', 'fair', 'copper'];coordinate;2;[1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1];['point', 'cross'];[];34102;4;3;
13;2;1;9;-;['parachute', 'ruler', 'horse', 'court', 'olive', 'agent', 'bar', 'jupiter', 'france', 'tube', 'yard', 'hook', 'draft', 'beijing', 'church', 'stadium'];measure;2;[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1];[];[];32743;3;2;you use a ruler to measure lengths and a yard is also a unit of measurement 
13;2;1;5;-;['pound', 'date', 'pumpkin', 'bond', 'square', 'spy', 'force', 'europe', 'flute', 'pitch', 'india', 'dinosaur', 'track', 'cliff', 'phoenix', 'bugle'];heavy;2;[0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0];[];[];99570;5;7;I could not think of any strong clues to relate a lot of the words
13;2;1;6;-;['leprechaun', 'poison', 'angel', 'strike', 'beat', 'tag', 'grace', 'car', 'marble', 'whale', 'berry', 'washer', 'fire', 'spine', 'dog', 'button'];hit;2;[1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1];[];[];24071;2;1;
13;2;1;7;-;['vet', 'bank', 'face', 'battery', 'rose', 'pin', 'net', 'ham', 'octopus', 'king', 'shot', 'soldier', 'bottle', 'kid', 'skyscraper', 'mercury'];electricity;2;[1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0];[];[];103236;5;6;
13;2;1;8;-;['australia', 'mine', 'pass', 'horseshoe', 'lion', 'block', 'millionaire', 'opera', 'embassy', 'greece', 'tap', 'fish', 'mug', 'novel', 'park', 'bug'];surveillance;2;[0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0];[];[];103461;5;7;
13;2;2;12;other-GPT-weighted;['spell', 'thumb', 'pistol', 'giant', 'paper', 'snow', 'lawyer', 'shark', 'paste', 'ship', 'maple', 'penguin', 'contract', 'staff', 'theater', 'cell'];gigantic;4;[1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1];['giant', 'ship', 'theater', 'shark'];[];37540;4;5;I just thought of what is big in the real world
13;2;2;15;RSA-openai;['bell', 'tower', 'organ', 'switch', 'hawk', 'suit', 'rabbit', 'cast', 'mail', 'cycle', 'fighter', 'star', 'bed', 'cat', 'duck', 'revolution'];rug;2;[0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1];['cat', 'rabbit'];[];87273;7;7;The fur on a cat and rabbit can be same as the material on a rug 
13;2;2;11;other-GPT-weighted;['string', 'wall', 'mouse', 'diamond', 'grass', 'telescope', 'roulette', 'shoe', 'chocolate', 'conductor', 'doctor', 'cap', 'litter', 'atlantis', 'bill', 'platypus'];tool;3;[1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1];['conductor', 'telescope', 'mouse'];[];23775;7;6;
13;2;2;19;RSA-openai;['disease', 'sink', 'stick', 'piano', 'boot', 'casino', 'port', 'part', 'play', 'mole', 'lock', 'knight', 'hand', 'america', 'orange', 'teacher'];poker;3;[1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0];['casino', 'play', 'hand'];[];15834;4;3;
13;2;2;14;other-GPT-weighted;['gas', 'slug', 'glove', 'jet', 'ninja', 'crane', 'concert', 'cotton', 'circle', 'fence', 'charge', 'sound', 'iron', 'laser', 'pupil', 'aztec'];nearly;4;[1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1];['charge', 'laser', 'gas', 'cotton'];[];217350;7;7;I had simply no idea
13;2;2;16;RSA-openai;['march', 'tick', 'mouth', 'superhero', 'cross', 'ring', 'limousine', 'point', 'czech', 'olympus', 'canada', 'ketchup', 'tooth', 'alien', 'fair', 'copper'];coordinate;2;[1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1];['point', 'tick'];[];26638;6;7;
13;2;2;13;other-GPT-weighted;['scorpion', 'field', 'london', 'tablet', 'drill', 'trip', 'alps', 'antarctica', 'undertaker', 'rome', 'soul', 'dance', 'england', 'row', 'genius', 'dwarf'];one;3;[1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1];['row', 'soul', 'rome'];[];28829;7;7;
13;2;2;17;RSA-openai;['luck', 'witch', 'press', 'heart', 'oil', 'scale', 'slip', 'mint', 'lead', 'bat', 'arm', 'pirate', 'calf', 'pool', 'center', 'mammoth'];headline;2;[0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0];['lead', 'press'];[];23826;6;4;
13;2;2;10;other-GPT-weighted;['helicopter', 'germany', 'belt', 'cricket', 'lemon', 'match', 'whip', 'deck', 'back', 'cold', 'pants', 'cook', 'engine', 'jack', 'swing', 'comic'];tournament;5;[0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1];['match', 'cricket', 'germany', 'swing', 'back'];[];352273;6;7;
13;2;2;18;RSA-openai;['chick', 'compound', 'ice', 'knife', 'foot', 'pit', 'hood', 'day', 'ray', 'trunk', 'microscope', 'sub', 'code', 'crash', 'gold', 'scientist'];coop;2;[1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0];['chick', 'compound'];[];20898;5;4;
14;2;1;8;-;['australia', 'mine', 'pass', 'horseshoe', 'lion', 'block', 'millionaire', 'opera', 'embassy', 'greece', 'tap', 'fish', 'mug', 'novel', 'park', 'bug'];building;2;[0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0];[];[];51697;4;6;
14;2;1;6;-;['leprechaun', 'poison', 'angel', 'strike', 'beat', 'tag', 'grace', 'car', 'marble', 'whale', 'berry', 'washer', 'fire', 'spine', 'dog', 'button'];hit;2;[1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1];[];[];25959;2;2;
14;2;1;9;-;['parachute', 'ruler', 'horse', 'court', 'olive', 'agent', 'bar', 'jupiter', 'france', 'tube', 'yard', 'hook', 'draft', 'beijing', 'church', 'stadium'];large;2;[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1];[];[];41235;3;2;
14;2;1;5;-;['pound', 'date', 'pumpkin', 'bond', 'square', 'spy', 'force', 'europe', 'flute', 'pitch', 'india', 'dinosaur', 'track', 'cliff', 'phoenix', 'bugle'];england;2;[0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0];[];[];24363;2;1;
14;2;1;7;-;['vet', 'bank', 'face', 'battery', 'rose', 'pin', 'net', 'ham', 'octopus', 'king', 'shot', 'soldier', 'bottle', 'kid', 'skyscraper', 'mercury'];red;3;[1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0];[];[];26009;3;2;
14;2;2;14;other-GPT-weighted;['gas', 'slug', 'glove', 'jet', 'ninja', 'crane', 'concert', 'cotton', 'circle', 'fence', 'charge', 'sound', 'iron', 'laser', 'pupil', 'aztec'];nearly;4;[1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1];['slug', 'glove', 'charge', 'crane'];[];35453;7;6;
14;2;2;19;RSA-openai;['disease', 'sink', 'stick', 'piano', 'boot', 'casino', 'port', 'part', 'play', 'mole', 'lock', 'knight', 'hand', 'america', 'orange', 'teacher'];poker;3;[1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0];['casino', 'stick', 'hand'];[];22171;1;1;
14;2;2;11;other-GPT-weighted;['string', 'wall', 'mouse', 'diamond', 'grass', 'telescope', 'roulette', 'shoe', 'chocolate', 'conductor', 'doctor', 'cap', 'litter', 'atlantis', 'bill', 'platypus'];tool;3;[1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1];['doctor', 'conductor', 'wall'];[];27375;7;6;
14;2;2;17;RSA-openai;['luck', 'witch', 'press', 'heart', 'oil', 'scale', 'slip', 'mint', 'lead', 'bat', 'arm', 'pirate', 'calf', 'pool', 'center', 'mammoth'];headline;2;[0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0];['press', 'center'];[];20819;4;4;
14;2;2;13;other-GPT-weighted;['scorpion', 'field', 'london', 'tablet', 'drill', 'trip', 'alps', 'antarctica', 'undertaker', 'rome', 'soul', 'dance', 'england', 'row', 'genius', 'dwarf'];one;3;[1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1];['row', 'tablet', 'london'];[];50335;7;6;
14;2;2;18;RSA-openai;['chick', 'compound', 'ice', 'knife', 'foot', 'pit', 'hood', 'day', 'ray', 'trunk', 'microscope', 'sub', 'code', 'crash', 'gold', 'scientist'];coop;2;[1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0];['chick', 'compound'];[];16533;2;2;
14;2;2;12;other-GPT-weighted;['spell', 'thumb', 'pistol', 'giant', 'paper', 'snow', 'lawyer', 'shark', 'paste', 'ship', 'maple', 'penguin', 'contract', 'staff', 'theater', 'cell'];gigantic;4;[1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1];['giant', 'shark', 'theater', 'ship'];[];24572;4;2;
14;2;2;16;RSA-openai;['march', 'tick', 'mouth', 'superhero', 'cross', 'ring', 'limousine', 'point', 'czech', 'olympus', 'canada', 'ketchup', 'tooth', 'alien', 'fair', 'copper'];coordinate;2;[1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1];['march', 'olympus'];[];21810;4;4;
14;2;2;10;other-GPT-weighted;['helicopter', 'germany', 'belt', 'cricket', 'lemon', 'match', 'whip', 'deck', 'back', 'cold', 'pants', 'cook', 'engine', 'jack', 'swing', 'comic'];tournament;5;[0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1];['match', 'cricket', 'germany', 'swing', 'belt'];[];40663;5;4;
14;2;2;15;RSA-openai;['bell', 'tower', 'organ', 'switch', 'hawk', 'suit', 'rabbit', 'cast', 'mail', 'cycle', 'fighter', 'star', 'bed', 'cat', 'duck', 'revolution'];rug;2;[0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1];['bed', 'tower'];[];18074;7;6;
15;2;1;9;-;['parachute', 'ruler', 'horse', 'court', 'olive', 'agent', 'bar', 'jupiter', 'france', 'tube', 'yard', 'hook', 'draft', 'beijing', 'church', 'stadium'];measure;2;[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1];[];[];66825;2;6;Initially none of the red codewords seemed to relate at all and I thought I may need to settle for just 1 but then I realised 'yard' could have two meanings - I was initially only thinking about a yard like an outdoor area. 
15;2;1;6;-;['leprechaun', 'poison', 'angel', 'strike', 'beat', 'tag', 'grace', 'car', 'marble', 'whale', 'berry', 'washer', 'fire', 'spine', 'dog', 'button'];success;2;[1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1];[];[];68949;4;6;I think my clue is more applicable to one of the red codewords than the other but I looked at the grey words and in comparison to those, knowing the clue is for two (as the guesser), I think they'll get both by process of elimination 
15;2;1;7;-;['vet', 'bank', 'face', 'battery', 'rose', 'pin', 'net', 'ham', 'octopus', 'king', 'shot', 'soldier', 'bottle', 'kid', 'skyscraper', 'mercury'];wine;2;[1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0];[];[];28934;2;2;
15;2;1;8;-;['australia', 'mine', 'pass', 'horseshoe', 'lion', 'block', 'millionaire', 'opera', 'embassy', 'greece', 'tap', 'fish', 'mug', 'novel', 'park', 'bug'];insect;2;[0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0];[];[];85775;7;5;I took a gamble on trying to do 2 and my clue 'insects' is a bit of a stretch for 'australia'. I think I should have picked one. I noticed that a lot of the grey words were similar in 'category' to the red codewords
15;2;1;5;-;['pound', 'date', 'pumpkin', 'bond', 'square', 'spy', 'force', 'europe', 'flute', 'pitch', 'india', 'dinosaur', 'track', 'cliff', 'phoenix', 'bugle'];money;2;[0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0];[];[];58869;5;3;The red codewords didn't seem to correlate much/have shared ground. 
15;2;2;10;other-GPT-weighted;['helicopter', 'germany', 'belt', 'cricket', 'lemon', 'match', 'whip', 'deck', 'back', 'cold', 'pants', 'cook', 'engine', 'jack', 'swing', 'comic'];tournament;5;[0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1];['match', 'cricket', 'belt', 'cook', 'germany'];[];55991;5;5;Ruled out words I couldn't think of any connection to the clue - left in the ones I thought I could associate and then listed the ones I felt were the best fit
15;2;2;19;RSA-openai;['disease', 'sink', 'stick', 'piano', 'boot', 'casino', 'port', 'part', 'play', 'mole', 'lock', 'knight', 'hand', 'america', 'orange', 'teacher'];poker;3;[1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0];['casino', 'play', 'stick'];[];28769;1;1;
